Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Flag_Engagement_Above_Views,Flag_Engagement_Rate_Outlier,Month
POST_03058,2024-02-22 03:24:00,Instagram,Story,Entertainment,4013,203,92,45515,668,206180,2.09,3,Thursday,20,311,Positive,Macro,False,False,False,False,2
POST_00406,2024-02-22 06:17:00,TikTok,Video,Education,20645,1876,3648,211422,507,154014,16.99,6,Thursday,4,256,Positive,Macro,True,True,False,True,2
POST_04913,2024-02-22 08:05:00,Facebook,Live,Travel,4463,275,762,71892,46,430414,1.28,8,Thursday,2,560,Neutral,Macro,True,False,False,False,2
POST_00586,2024-02-22 09:38:00,Instagram,Photo,Health,1544,161,295,36056,861,2150,93.02,9,Thursday,2,1551,Neutral,Nano,True,False,False,True,2
POST_04542,2024-02-22 12:26:00,Facebook,Live,Entertainment,7058,66,854,18043,787,157088,5.08,12,Thursday,29,328,Neutral,Macro,True,False,False,False,2
POST_04480,2024-02-22 13:31:00,Facebook,Post,Gaming,2780,382,650,73812,771,403291,0.95,13,Thursday,4,966,Positive,Macro,True,False,False,False,2
POST_01446,2024-02-23 05:14:00,Instagram,Photo,Gaming,3154,264,88,27047,274,329245,1.06,5,Friday,14,1630,Neutral,Macro,True,False,False,False,2
POST_03861,2024-02-23 10:27:00,TikTok,Duet,Technology,7104,1016,3210,104524,615,4279,200.0,10,Friday,29,364,Positive,Nano,True,False,False,True,2
POST_03463,2024-02-23 10:59:00,Facebook,Video,Business,2605,289,288,56998,749,139016,2.29,10,Friday,8,574,Positive,Macro,True,True,False,False,2
POST_04110,2024-02-23 19:00:00,Facebook,Post,Health,2847,133,11,28275,760,317494,0.94,19,Friday,26,966,Neutral,Macro,True,False,False,False,2
POST_03416,2024-02-23 20:41:00,Facebook,Story,Gaming,4495,226,615,47231,492,428034,1.25,20,Friday,8,1445,Neutral,Macro,True,False,False,False,2
POST_02351,2024-02-23 21:13:00,Facebook,Post,Health,4316,68,419,47694,754,85048,5.65,21,Friday,11,1173,Positive,Mid-tier,True,False,False,False,2
POST_04523,2024-02-23 21:53:00,TikTok,Stitch,Health,33864,1921,1455,419809,2595,400549,9.3,21,Friday,1,461,Positive,Macro,True,True,False,False,2
POST_03274,2024-02-24 02:31:00,Facebook,Live,Health,5849,339,974,70307,542,362404,1.98,2,Saturday,28,132,Positive,Macro,True,False,False,False,2
POST_03760,2024-02-24 18:33:00,TikTok,Video,Sports,6931,13,3467,207192,2630,478084,2.18,18,Saturday,12,523,Positive,Macro,True,False,False,False,2
POST_01932,2024-02-25 00:47:00,Facebook,Live,Gaming,3132,335,80,14866,324,376595,0.94,0,Sunday,23,332,Neutral,Macro,True,False,False,False,2
POST_00403,2024-02-25 06:33:00,Facebook,Video,Sports,4650,389,420,11202,794,446124,1.22,6,Sunday,24,433,Neutral,Macro,True,False,False,False,2
POST_02493,2024-02-25 07:39:00,TikTok,Duet,Sports,20850,1993,1143,122828,1019,248852,9.64,7,Sunday,13,297,Neutral,Macro,True,True,False,False,2
POST_01867,2024-02-25 07:54:00,Instagram,Story,Fashion,8577,67,256,41343,562,296010,3.01,7,Sunday,3,928,Positive,Macro,True,False,False,False,2
POST_03880,2024-02-25 10:33:00,Instagram,Photo,Education,6310,140,297,46080,110,465578,1.45,10,Sunday,9,1600,Negative,Macro,True,False,False,False,2
POST_00340,2024-02-25 17:18:00,Instagram,Story,Gaming,4958,331,134,47546,491,256530,2.11,17,Sunday,15,1831,Neutral,Macro,True,False,False,False,2
POST_02585,2024-02-25 22:33:00,Facebook,Post,Technology,6732,248,507,7889,247,74545,10.04,22,Sunday,14,1079,Positive,Mid-tier,True,False,False,False,2
POST_01417,2024-02-26 09:42:00,Instagram,Story,Travel,6042,55,35,15840,598,50950,12.04,9,Monday,22,1098,Positive,Mid-tier,True,True,False,False,2
POST_01017,2024-02-26 14:08:00,Instagram,Photo,Education,1749,416,17,30213,145,183668,1.19,14,Monday,19,74,Positive,Macro,True,False,False,False,2
POST_02923,2024-02-26 20:41:00,TikTok,Duet,Fitness,42659,321,1281,117661,2277,424806,10.42,20,Monday,5,371,Positive,Macro,True,False,False,False,2
POST_04358,2024-02-27 03:22:00,Facebook,Live,Travel,7371,223,359,61252,317,8221,96.74,3,Tuesday,7,438,Negative,Nano,True,False,False,True,2
POST_01918,2024-02-27 06:17:00,Facebook,Post,Lifestyle,6083,241,480,46111,157,249809,2.72,6,Tuesday,26,1280,Positive,Macro,False,False,False,False,2
POST_00460,2024-02-27 09:22:00,Instagram,Photo,Travel,7451,145,197,18405,564,39920,19.52,9,Tuesday,18,1789,Neutral,Micro,True,True,False,True,2
POST_03298,2024-02-27 12:16:00,Instagram,Story,Technology,7309,187,206,43870,716,186786,4.12,12,Tuesday,1,896,Neutral,Macro,True,True,False,False,2
POST_03891,2024-02-27 17:03:00,TikTok,Duet,Health,44045,1364,699,127194,797,364792,12.64,17,Tuesday,29,490,Neutral,Macro,True,False,False,False,2
POST_04649,2024-02-27 17:44:00,TikTok,Stitch,Education,42738,573,2300,205357,2588,112990,40.37,17,Tuesday,24,489,Positive,Macro,False,False,False,True,2
POST_00122,2024-02-28 01:37:00,TikTok,Video,Gaming,32599,1697,3085,204867,956,450457,8.3,1,Wednesday,23,556,Neutral,Macro,True,False,False,False,2
POST_00793,2024-02-28 02:42:00,Facebook,Story,Sports,5777,262,490,72227,12,49137,13.29,2,Wednesday,26,1293,Negative,Micro,True,False,False,False,2
POST_02884,2024-02-28 19:42:00,Instagram,Photo,Health,5180,460,219,17205,677,176265,3.32,19,Wednesday,6,1517,Positive,Macro,True,False,False,False,2
POST_02644,2024-02-29 03:36:00,Facebook,Post,Education,4417,344,995,67350,617,418360,1.38,3,Thursday,25,1081,Positive,Macro,False,True,False,False,2
POST_03217,2024-03-01 15:07:00,Instagram,Reel,Gaming,782,285,278,32809,522,439446,0.31,15,Friday,2,549,Neutral,Macro,False,False,False,False,3
POST_02250,2024-03-02 06:52:00,Instagram,Story,Gaming,8250,105,296,42174,913,209420,4.13,6,Saturday,8,1767,Positive,Macro,True,False,False,False,3
POST_03692,2024-03-02 11:16:00,Facebook,Video,Technology,6403,229,699,63394,584,173179,4.23,11,Saturday,0,94,Neutral,Macro,True,True,False,False,3
POST_01401,2024-03-02 12:32:00,Instagram,Story,Gaming,7504,454,89,44849,28,344637,2.33,12,Saturday,17,1876,Neutral,Macro,True,False,False,False,3
POST_03351,2024-03-02 16:12:00,Instagram,Carousel,Education,6673,75,21,19524,959,122705,5.52,16,Saturday,3,1511,Positive,Macro,True,False,False,False,3
POST_03885,2024-03-03 01:24:00,TikTok,Video,Travel,15059,111,3368,442474,2941,61215,30.28,1,Sunday,25,462,Neutral,Mid-tier,True,False,False,True,3
POST_04252,2024-03-03 08:48:00,Instagram,Story,Health,2030,279,29,23930,822,164510,1.42,8,Sunday,1,135,Positive,Macro,False,True,False,False,3
POST_01628,2024-03-03 12:52:00,Facebook,Video,Technology,5382,125,878,63199,619,37789,16.9,12,Sunday,7,353,Neutral,Micro,False,False,False,True,3
POST_00558,2024-03-03 15:54:00,Instagram,Photo,Sports,6034,468,296,44331,372,118616,5.73,15,Sunday,25,450,Positive,Macro,True,False,False,False,3
POST_03598,2024-03-03 16:01:00,Facebook,Live,Education,3503,177,828,12913,85,128316,3.51,16,Sunday,2,252,Negative,Macro,True,False,False,False,3
POST_04546,2024-03-03 16:27:00,TikTok,Video,Lifestyle,17560,242,1850,197711,723,155444,12.64,16,Sunday,4,134,Positive,Macro,True,False,False,False,3
POST_01623,2024-03-04 04:48:00,Facebook,Video,Technology,7340,239,291,31796,394,30408,25.88,4,Monday,14,109,Neutral,Micro,True,False,False,True,3
POST_02897,2024-03-04 12:24:00,Facebook,Post,Education,459,285,945,5956,400,311680,0.54,12,Monday,11,1336,Negative,Macro,True,False,False,False,3
POST_02064,2024-03-05 08:23:00,Facebook,Story,Travel,7801,276,860,67353,167,479153,1.87,8,Tuesday,21,1436,Positive,Macro,True,False,False,False,3
POST_01835,2024-03-05 08:41:00,TikTok,Duet,Lifestyle,15801,1563,2709,386422,871,207774,9.66,8,Tuesday,27,485,Positive,Macro,True,False,False,False,3
POST_00516,2024-03-05 20:52:00,Instagram,Photo,Business,5663,51,257,23987,695,7389,80.81,20,Tuesday,11,1288,Positive,Nano,True,False,False,True,3
POST_02157,2024-03-06 08:14:00,Instagram,Reel,Sports,2423,329,239,14812,625,124791,2.4,8,Wednesday,9,117,Positive,Macro,True,False,False,False,3
POST_03627,2024-03-06 10:27:00,Instagram,Story,Health,4028,256,151,31813,199,15973,27.77,10,Wednesday,11,547,Positive,Micro,True,False,False,True,3
POST_00054,2024-03-06 12:24:00,TikTok,Stitch,Travel,6587,1310,4788,429326,1522,141721,8.95,12,Wednesday,1,270,Negative,Macro,True,False,False,False,3
POST_04062,2024-03-06 12:38:00,Instagram,Story,Food,8509,16,74,38379,883,403784,2.13,12,Wednesday,11,857,Neutral,Macro,True,True,False,False,3
POST_00552,2024-03-06 15:28:00,TikTok,Video,Travel,42411,1942,4522,475328,1775,21155,200.0,15,Wednesday,28,246,Neutral,Micro,True,False,False,True,3
POST_01026,2024-03-06 17:03:00,Facebook,Live,Fashion,7084,318,240,60862,770,357254,2.14,17,Wednesday,26,446,Positive,Macro,True,False,False,False,3
POST_03356,2024-03-06 20:13:00,Instagram,Story,Fitness,9505,294,288,36015,404,483998,2.08,20,Wednesday,5,1927,Positive,Macro,True,False,False,False,3
POST_04382,2024-03-06 22:58:00,Instagram,Carousel,Sports,2504,55,176,4308,270,217131,1.26,22,Wednesday,20,1242,Neutral,Macro,True,False,False,False,3
POST_03852,2024-03-07 04:16:00,Instagram,Carousel,Travel,1833,459,68,28110,567,221341,1.07,4,Thursday,2,283,Positive,Macro,True,False,False,False,3
POST_00347,2024-03-07 12:31:00,Facebook,Video,Entertainment,2090,305,560,46015,161,224737,1.31,12,Thursday,4,434,Positive,Macro,True,True,False,False,3
POST_01412,2024-03-08 09:44:00,Instagram,Story,Food,708,220,48,12622,829,20563,4.75,9,Friday,2,334,Negative,Micro,True,False,False,False,3
POST_03789,2024-03-08 15:01:00,Instagram,Story,Education,2455,232,253,16158,882,401526,0.73,15,Friday,19,1079,Positive,Macro,True,False,False,False,3
POST_03151,2024-03-08 18:48:00,Facebook,Video,Entertainment,5998,398,399,65938,82,368122,1.85,18,Friday,11,363,Positive,Macro,True,False,False,False,3
POST_01642,2024-03-09 02:24:00,TikTok,Video,Gaming,27981,1971,2549,116513,1480,225462,14.42,2,Saturday,19,20,Positive,Macro,False,True,False,True,3
POST_01047,2024-03-09 03:38:00,Instagram,Reel,Sports,6149,451,182,13512,478,94261,7.19,3,Saturday,25,208,Neutral,Mid-tier,False,False,False,False,3
POST_04132,2024-03-09 06:26:00,Instagram,Story,Business,5743,70,81,15235,941,305334,1.93,6,Saturday,0,366,Positive,Macro,False,False,False,False,3
POST_02878,2024-03-10 00:26:00,Instagram,Story,Lifestyle,543,451,213,49129,163,218302,0.55,0,Sunday,12,1505,Positive,Macro,True,False,False,False,3
POST_02665,2024-03-10 09:19:00,Facebook,Video,Health,6435,163,66,31062,430,246642,2.7,9,Sunday,10,155,Positive,Macro,True,False,False,False,3
POST_00759,2024-03-10 11:15:00,TikTok,Video,Lifestyle,33547,212,3732,148092,1179,113597,33.0,11,Sunday,11,185,Neutral,Macro,True,False,False,True,3
POST_00753,2024-03-10 16:34:00,Facebook,Story,Business,7933,251,244,44181,211,272208,3.1,16,Sunday,12,273,Neutral,Macro,True,False,False,False,3
POST_02544,2024-03-10 17:34:00,Facebook,Post,Gaming,3793,33,601,45388,510,59540,7.44,17,Sunday,3,1677,Neutral,Mid-tier,True,True,False,False,3
POST_00127,2024-03-10 21:55:00,TikTok,Duet,Education,25202,1675,1158,62803,2929,74163,37.8,21,Sunday,5,340,Negative,Mid-tier,True,False,False,True,3
POST_02176,2024-03-11 02:35:00,TikTok,Stitch,Business,10767,737,1175,421675,547,12239,103.6,2,Monday,28,85,Positive,Micro,False,False,False,True,3
POST_03923,2024-03-11 10:12:00,TikTok,Stitch,Education,41949,188,1999,77721,2560,417945,10.56,10,Monday,17,224,Positive,Macro,True,True,False,False,3
POST_04053,2024-03-11 12:57:00,TikTok,Video,Health,30687,632,3844,343655,347,437567,8.04,12,Monday,3,508,Positive,Macro,True,False,False,False,3
POST_01448,2024-03-11 14:55:00,TikTok,Video,Food,10786,1162,1314,315360,515,384969,3.44,14,Monday,18,125,Neutral,Macro,True,False,False,False,3
POST_00540,2024-03-11 17:13:00,Instagram,Carousel,Travel,9918,276,215,40903,278,454249,2.29,17,Monday,16,1366,Neutral,Macro,True,False,False,False,3
POST_03252,2024-03-12 15:43:00,Instagram,Story,Travel,6503,53,285,35353,805,22103,30.95,15,Tuesday,17,509,Positive,Micro,True,False,False,True,3
POST_02900,2024-03-12 15:59:00,Instagram,Carousel,Gaming,2914,126,36,34285,604,109491,2.81,15,Tuesday,7,962,Negative,Macro,True,True,False,False,3
POST_02918,2024-03-12 17:14:00,TikTok,Video,Sports,3637,294,741,480521,999,224976,2.08,17,Tuesday,14,244,Neutral,Macro,True,False,False,False,3
POST_02402,2024-03-13 00:59:00,Instagram,Photo,Education,5312,350,43,34942,594,496451,1.15,0,Wednesday,29,109,Positive,Macro,True,True,False,False,3
POST_04201,2024-03-13 13:56:00,TikTok,Video,Education,40867,75,2312,383936,1117,184846,23.4,13,Wednesday,28,259,Positive,Macro,True,False,False,True,3
POST_02908,2024-03-13 18:46:00,Instagram,Story,Food,1362,494,63,45033,789,373877,0.51,18,Wednesday,1,1907,Positive,Macro,True,True,False,False,3
POST_02946,2024-03-14 01:47:00,Instagram,Carousel,Gaming,8889,366,155,43526,983,464173,2.03,1,Thursday,9,1914,Neutral,Macro,True,False,False,False,3
POST_02480,2024-03-14 08:49:00,TikTok,Stitch,Gaming,11037,1507,3013,478354,830,305265,5.1,8,Thursday,22,199,Neutral,Macro,True,False,False,False,3
POST_01983,2024-03-14 23:43:00,Facebook,Post,Entertainment,7568,167,613,31112,31,75022,11.13,23,Thursday,2,1124,Neutral,Mid-tier,True,False,False,False,3
POST_01082,2024-03-15 06:51:00,Instagram,Photo,Entertainment,5253,19,135,9169,642,19871,27.21,6,Friday,15,1129,Positive,Micro,True,False,False,True,3
POST_04801,2024-03-15 07:24:00,Instagram,Reel,Sports,9305,473,180,47220,968,383117,2.6,7,Friday,24,281,Neutral,Macro,True,False,False,False,3
POST_01953,2024-03-15 22:20:00,Facebook,Live,Gaming,6579,318,232,33978,698,267106,2.67,22,Friday,23,354,Neutral,Macro,True,False,False,False,3
POST_01986,2024-03-16 01:11:00,Instagram,Story,Travel,7788,269,189,22066,829,288913,2.85,1,Saturday,8,697,Negative,Macro,True,False,False,False,3
POST_03938,2024-03-16 11:01:00,Instagram,Story,Lifestyle,3166,294,206,22734,849,442145,0.83,11,Saturday,27,1871,Negative,Macro,True,False,False,False,3
POST_00815,2024-03-16 14:11:00,TikTok,Video,Fashion,23604,429,3699,454657,811,8572,200.0,14,Saturday,25,287,Negative,Nano,True,False,False,True,3
POST_00833,2024-03-16 14:29:00,Instagram,Reel,Food,1130,101,199,8314,156,198854,0.72,14,Saturday,2,390,Neutral,Macro,True,False,False,False,3
POST_04923,2024-03-16 15:40:00,Facebook,Live,Lifestyle,3357,236,972,22425,457,418867,1.09,15,Saturday,21,588,Negative,Macro,True,True,False,False,3
POST_04709,2024-03-16 15:53:00,TikTok,Stitch,Food,15271,1254,2194,352938,2824,356786,5.25,15,Saturday,9,438,Neutral,Macro,False,False,False,False,3
POST_00348,2024-03-16 18:40:00,Instagram,Carousel,Gaming,6374,18,181,45335,785,424973,1.55,18,Saturday,18,725,Neutral,Macro,True,False,False,False,3
POST_01594,2024-03-17 17:57:00,Instagram,Photo,Fashion,9482,227,99,34747,540,409372,2.4,17,Sunday,29,665,Neutral,Macro,False,False,False,False,3
POST_01114,2024-03-17 21:03:00,Facebook,Live,Business,7826,306,609,77002,663,411990,2.12,21,Sunday,12,148,Positive,Macro,False,False,False,False,3
POST_01149,2024-03-17 21:59:00,TikTok,Video,Food,21718,60,3774,414355,1588,107077,23.86,21,Sunday,7,220,Positive,Macro,True,True,False,True,3
POST_02044,2024-03-18 00:54:00,Instagram,Reel,Education,3167,5,167,48872,228,266352,1.25,0,Monday,23,62,Positive,Macro,True,False,False,False,3
POST_02893,2024-03-18 20:29:00,TikTok,Video,Fashion,45300,1860,754,285981,2910,272990,17.55,20,Monday,12,263,Positive,Macro,True,False,False,True,3
POST_00164,2024-03-18 22:57:00,Facebook,Live,Fashion,587,16,601,25378,35,432748,0.28,22,Monday,16,340,Positive,Macro,True,False,False,False,3
POST_04674,2024-03-19 00:55:00,Instagram,Story,Lifestyle,2660,67,81,3569,352,404464,0.69,0,Tuesday,11,1645,Positive,Macro,True,False,False,False,3
POST_03201,2024-03-19 03:52:00,Facebook,Story,Travel,3173,182,563,66065,366,41003,9.56,3,Tuesday,26,1061,Positive,Micro,True,False,False,False,3
POST_04924,2024-03-19 06:43:00,TikTok,Video,Travel,9018,1841,1841,105120,141,219831,5.78,6,Tuesday,6,408,Negative,Macro,True,False,False,False,3
POST_01196,2024-03-19 11:16:00,TikTok,Video,Entertainment,21487,998,134,469995,2535,224061,10.1,11,Tuesday,13,48,Negative,Macro,True,True,False,False,3
POST_01574,2024-03-20 07:22:00,TikTok,Video,Lifestyle,42008,53,2099,318062,77,297356,14.85,7,Wednesday,20,581,Positive,Macro,False,False,False,True,3
POST_00699,2024-03-20 09:54:00,Instagram,Carousel,Technology,2540,218,221,21265,765,173313,1.72,9,Wednesday,11,767,Positive,Macro,True,False,False,False,3
POST_04712,2024-03-21 07:04:00,Facebook,Story,Sports,737,50,895,18289,116,357917,0.47,7,Thursday,10,1665,Positive,Macro,True,False,False,False,3
POST_00843,2024-03-21 08:12:00,Instagram,Reel,Entertainment,2448,75,231,45680,799,355916,0.77,8,Thursday,1,256,Neutral,Macro,False,True,False,False,3
POST_04174,2024-03-21 13:46:00,Facebook,Live,Food,7279,344,990,22724,56,59384,14.5,13,Thursday,0,200,Positive,Mid-tier,True,False,False,True,3
POST_04764,2024-03-21 20:05:00,Instagram,Story,Entertainment,4628,220,159,19598,250,306083,1.64,20,Thursday,28,81,Positive,Macro,True,False,False,False,3
POST_02211,2024-03-21 21:42:00,TikTok,Duet,Health,31451,1311,1089,215087,2719,47037,71.97,21,Thursday,7,156,Positive,Micro,True,True,False,True,3
POST_03562,2024-03-21 23:38:00,TikTok,Video,Education,16915,1996,967,493812,1717,378890,5.25,23,Thursday,19,120,Positive,Macro,True,False,False,False,3
POST_00738,2024-03-22 00:16:00,TikTok,Duet,Travel,2940,1773,2967,203382,1024,379338,2.02,0,Friday,29,232,Negative,Macro,True,False,False,False,3
POST_04150,2024-03-22 01:08:00,TikTok,Stitch,Sports,36594,688,1303,166424,791,40992,94.13,1,Friday,9,446,Positive,Micro,True,False,False,True,3
POST_03543,2024-03-22 15:19:00,Instagram,Reel,Lifestyle,3584,354,18,6085,744,79161,5.0,15,Friday,28,161,Neutral,Mid-tier,True,False,False,False,3
POST_02619,2024-03-22 19:38:00,TikTok,Video,Travel,17852,1675,3820,71573,1432,381044,6.13,19,Friday,11,210,Negative,Macro,False,False,False,False,3
POST_02335,2024-03-23 04:03:00,Instagram,Story,Food,1795,414,297,20661,77,278925,0.9,4,Saturday,1,917,Positive,Macro,True,False,False,False,3
POST_00562,2024-03-23 10:38:00,Instagram,Reel,Travel,975,348,85,39851,680,19056,7.39,10,Saturday,8,508,Positive,Micro,True,False,False,False,3
POST_01137,2024-03-23 20:54:00,TikTok,Stitch,Gaming,28905,780,3617,400771,1139,20354,163.61,20,Saturday,19,526,Positive,Micro,True,True,False,True,3
POST_00730,2024-03-24 11:14:00,Instagram,Carousel,Travel,7207,320,259,22709,356,396871,1.96,11,Sunday,2,224,Positive,Macro,True,False,False,False,3
POST_00273,2024-03-24 15:01:00,TikTok,Video,Sports,25462,748,969,452812,571,489062,5.56,15,Sunday,17,35,Positive,Macro,True,False,False,False,3
POST_03969,2024-03-24 15:50:00,Facebook,Post,Lifestyle,7167,341,756,48409,172,335652,2.46,15,Sunday,9,1581,Negative,Macro,True,False,False,False,3
POST_03421,2024-03-25 03:10:00,TikTok,Video,Education,34926,1449,3341,354835,1920,27992,141.88,3,Monday,9,286,Positive,Micro,True,False,False,True,3
POST_01173,2024-03-25 08:09:00,Facebook,Post,Health,3671,151,409,6050,76,485841,0.87,8,Monday,9,353,Positive,Macro,True,False,False,False,3
POST_00782,2024-03-25 23:27:00,Facebook,Video,Business,7911,212,503,32945,436,124002,6.96,23,Monday,14,439,Negative,Macro,True,False,False,False,3
POST_02283,2024-03-26 03:16:00,Facebook,Live,Entertainment,668,32,28,63734,208,336564,0.22,3,Tuesday,24,419,Neutral,Macro,True,False,False,False,3
POST_01407,2024-03-26 09:05:00,TikTok,Stitch,Business,38307,721,1223,61152,1441,127710,31.52,9,Tuesday,9,341,Neutral,Macro,True,False,False,True,3
POST_02128,2024-03-26 09:38:00,Instagram,Carousel,Business,4420,362,21,41598,959,80845,5.94,9,Tuesday,3,556,Positive,Mid-tier,False,False,False,False,3
POST_04187,2024-03-26 09:38:00,Instagram,Photo,Entertainment,925,19,212,12593,552,318853,0.36,9,Tuesday,4,389,Neutral,Macro,True,False,False,False,3
POST_03132,2024-03-26 17:54:00,TikTok,Video,Fashion,21177,913,4600,467745,2648,55301,48.26,17,Tuesday,4,202,Positive,Mid-tier,True,False,False,True,3
POST_04793,2024-03-26 21:26:00,Instagram,Reel,Gaming,3763,64,120,35066,480,393133,1.0,21,Tuesday,21,370,Neutral,Macro,True,True,False,False,3
POST_03987,2024-03-27 09:28:00,Instagram,Reel,Gaming,2583,371,17,46427,444,214849,1.38,9,Wednesday,5,584,Negative,Macro,True,False,False,False,3
POST_00689,2024-03-27 09:35:00,TikTok,Duet,Food,48063,1256,4979,212537,1221,431285,12.59,9,Wednesday,24,433,Neutral,Macro,True,False,False,False,3
POST_03429,2024-03-27 13:23:00,TikTok,Stitch,Health,10104,1622,4446,460216,297,418587,3.86,13,Wednesday,5,545,Positive,Macro,True,False,False,False,3
